,hhld_id,drvr_cnt,veh_cnt,min_age,hoh_age,max_age,avg_age,min_mon_lic,hoh_mon_lic,max_mon_lic,avg_mon_lic,cnt_yth,cnt_female,cnt_male,cnt_married,cnt_single,hoh_married,cnt_auto,cnt_mtrcyc,avg_majr_viol,cnt_majr_viol,cnt_minr_viol,avg_minr_viol,cnt_lic_susp,curnt_insurer,time_w_carr,inforce_ind,prior_bi,fire_ind,homeowner_ind,veh_lien_cnt,veh_lease_cnt,veh_own_cnt,monthly_pay_ind,veh_w_coll_cnt,veh_w_comp_cnt,veh_w_ers_cnt,curnt_bi_low,curnt_bi_upp,credit_score,zipcode,premium,loss_amount,loss_ratio,fault_claims,not_at_fault_claims,future_clm_ind
98,99,1,1,62.707,62.707,62.707,62.707,560.485,560.485,560.485,560.485,0,1,0,0,1,False,0,1,0.0,0,0,0.0,0,LIBERTY MUTUAL,1.5,1,100000.0,0,0,,0,1,1,1,1,1,100,100,564.152,77155,167.0,0.0,0.0,0.0,0.0,0
99,100,1,1,46.701,46.701,46.701,46.701,368.408,368.408,368.408,368.408,0,0,1,0,1,False,1,0,0.0,0,1,1.0,0,MISSING,,0,,0,0,,0,1,1,1,1,1,100,100,588.892,73857,167.0,0.0,0.0,0.0,0.0,0
100,101,2,2,38.9,69.691,69.691,54.295,274.795,644.288,644.288,459.541,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,PROGRESSIVE,2.0,1,25000.0,1,0,,0,1,1,1,1,1,50,50,621.673,85767,222.3,0.0,0.0,0.0,0.0,0
101,102,2,2,25.235,58.883,58.883,42.059,110.82,514.598,514.598,312.709,0,0,2,1,1,True,2,0,0.0,0,0,0.0,0,FARMERS,1.0,1,25000.0,1,1,,0,1,1,2,2,1,25,25,540.556,58368,278.1,1420.817,5.109,0.0,0.0,1
102,103,1,1,51.611,51.611,51.611,51.611,385.41,343.493,343.493,343.493,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,0,0,1,50,50,581.093,57609,105.0,0.0,0.0,0.0,0.0,0
103,104,1,1,30.663,30.663,30.663,30.663,175.953,175.953,175.953,175.953,0,1,0,1,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,0,1,1,1,100,100,504.117,70927,150.3,0.0,0.0,0.0,0.0,0
104,105,1,1,36.843,36.843,36.843,36.843,250.113,250.113,250.113,250.113,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,0,0,0,1,50,50,641.348,57830,105.0,0.0,0.0,0.0,0.0,0
105,106,2,3,27.715,54.733,54.733,41.224,140.579,464.8,464.8,302.69,0,1,1,2,0,True,3,0,0.0,0,0,0.0,0,GEICO,5.0,1,25000.0,1,0,,0,1,0,1,1,0,250,250,778.902,39952,231.84,0.0,0.0,0.0,0.0,0
106,107,1,1,30.112,30.112,30.112,30.112,169.348,169.348,169.348,169.348,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,0,1,1,1,25,25,671.109,84411,167.0,0.0,0.0,0.0,0.0,0
107,108,4,1,28.526,42.636,42.636,35.581,150.315,319.632,319.632,234.973,0,3,1,2,2,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,1,1,0,0,25,25,620.13,58574,150.0,0.0,0.0,0.0,0.0,0
108,109,3,1,30.879,37.389,51.968,40.078,178.545,256.668,431.61,288.941,0,2,1,2,1,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,0,1,1,1,25,25,693.505,78124,167.0,0.0,0.0,0.0,0.0,0
109,110,1,1,45.19,45.19,45.19,45.19,350.283,350.283,350.283,350.283,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,250000.0,1,0,,0,0,0,1,1,1,100,100,499.536,36517,150.3,0.0,0.0,0.0,0.0,0
110,111,2,1,37.769,56.398,56.398,47.083,261.225,484.775,484.775,373.0,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,FARMERS,2.5,1,100000.0,1,1,,0,0,0,0,0,1,25,25,463.599,77542,94.5,0.0,0.0,1.0,0.0,0
111,112,2,2,37.558,47.423,47.423,42.49,258.693,377.073,377.073,317.883,0,2,0,0,2,False,2,0,0.0,0,1,0.5,0,MISSING,,0,,0,0,,0,0,1,1,1,1,50,50,737.413,88728,197.6,0.0,0.0,0.0,0.0,0
112,113,2,2,52.231,69.015,69.015,60.623,434.768,636.181,636.181,535.474,0,2,0,0,2,False,2,0,0.0,0,3,1.5,0,OTHER,5.0,1,25000.0,1,1,,1,1,1,1,1,1,50,50,691.632,59004,222.3,0.0,0.0,0.0,0.0,0
113,114,2,2,28.787,56.704,56.704,42.745,153.444,488.443,488.443,320.943,0,0,2,2,0,True,2,0,0.0,0,0,0.0,0,NATIONWIDE,1.0,1,50000.0,0,0,,0,0,1,2,2,1,25,25,689.828,23092,309.0,0.0,0.0,0.0,0.0,0
114,115,2,1,51.827,86.468,86.468,69.147,429.921,845.61,845.61,637.766,0,0,2,2,0,True,1,0,0.0,0,2,1.0,0,GEICO,5.0,1,50000.0,0,0,,0,0,0,0,0,0,50,50,698.992,54018,100.0,0.0,0.0,0.0,0.0,0
115,116,4,1,28.76,56.794,56.794,42.777,153.124,489.524,489.524,321.324,0,2,2,0,4,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,0,0,1,1,1,50,50,578.014,87035,150.3,0.0,0.0,0.0,0.0,0
116,117,2,3,16.0,72.8,72.8,44.4,0.0,681.602,681.602,340.801,1,0,2,2,0,True,3,0,0.0,0,1,0.5,0,GEICO,2.0,1,250000.0,0,1,,0,2,0,3,3,0,100,100,561.684,47315,446.0,0.0,0.0,0.0,0.0,0
117,118,1,1,61.337,61.337,61.337,61.337,544.048,544.048,544.048,544.048,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,0.5,1,250000.0,1,1,,0,0,0,1,1,1,100,100,615.769,87108,150.3,0.0,0.0,0.0,0.0,0
118,119,2,1,18.114,55.075,55.075,36.594,25.363,468.903,468.903,247.133,0,2,0,2,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,0,1,1,1,25,25,783.196,36517,133.6,0.0,0.0,0.0,0.0,0
119,120,1,1,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1,1,0,0,1,False,1,0,0.0,0,1,1.0,0,LIBERTY MUTUAL,5.0,1,25000.0,0,1,,0,0,1,1,1,1,25,25,510.26,31675,167.0,784.917,4.7,0.0,1.0,1
120,121,1,1,30.99,30.99,30.99,30.99,179.878,179.878,179.878,179.878,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,100000.0,0,0,,0,0,1,1,1,1,25,25,,36517,167.0,0.0,0.0,0.0,0.0,0
121,122,1,1,31.519,31.519,31.519,31.519,186.226,186.226,186.226,186.226,0,1,0,0,1,False,1,0,0.0,0,2,2.0,0,FARMERS,5.0,1,25000.0,1,0,,0,0,1,1,1,1,25,25,428.671,77542,150.3,1459.745,9.712,0.0,0.0,1
122,123,1,1,59.836,59.836,59.836,59.836,526.03,526.03,526.03,526.03,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,0,1,1,1,25,25,821.68,59792,133.6,0.0,0.0,0.0,0.0,0
123,124,3,2,16.0,53.82,53.82,48.965,0.0,453.838,453.838,395.584,1,2,1,2,1,True,2,0,0.0,0,0,0.0,0,GEICO,5.0,1,25000.0,1,0,,0,0,0,2,2,2,25,25,734.561,46350,226.08,0.0,0.0,0.0,0.0,0
124,125,2,2,44.973,61.358,61.358,53.165,347.678,544.294,544.294,445.986,0,0,2,2,0,True,2,0,0.0,0,1,0.5,0,GEICO,1.0,1,100000.0,1,1,,0,1,0,1,1,1,50,50,683.181,56335,222.3,0.0,0.0,0.0,0.0,0
125,126,1,4,26.161,26.161,26.161,26.161,121.936,121.936,121.936,121.936,0,0,1,0,1,False,4,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,2,0,2,2,2,100,100,617.448,40320,474.0,0.0,0.0,0.0,0.0,0
126,127,2,2,36.373,56.679,56.679,46.526,244.48,488.154,488.154,366.317,0,2,0,2,0,True,2,0,0.0,0,0,0.0,0,GEICO,5.0,1,100000.0,0,0,,0,0,1,2,2,1,250,250,731.232,92002,247.2,0.0,0.0,0.0,0.0,0
127,128,1,1,59.671,59.671,59.671,59.671,524.051,524.051,524.051,524.051,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,5.0,1,100000.0,1,0,,0,0,0,0,0,0,100,100,,91928,90.0,0.0,0.0,0.0,0.0,0
128,129,2,1,32.905,52.148,52.148,42.526,202.86,433.774,433.774,318.317,0,2,0,2,0,True,1,0,0.0,0,1,0.5,0,ALLSTATE,1.0,1,100000.0,1,1,,1,0,1,1,1,1,25,25,726.158,98079,120.24,0.0,0.0,0.0,0.0,0
129,130,2,1,31.713,45.238,45.238,38.476,188.557,350.86,350.86,269.708,0,2,0,2,0,True,1,0,0.0,0,0,0.0,0,NATIONWIDE,5.0,1,25000.0,0,0,,0,1,1,1,1,1,50,50,551.644,25433,167.0,1393.804,8.346,0.0,0.0,1
130,131,2,1,17.068,50.733,50.733,33.901,12.82,416.792,416.792,214.806,1,2,0,2,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,0,1,1,1,100,100,671.19,65789,167.0,0.0,0.0,0.0,0.0,0
131,132,1,1,19.8,19.8,19.8,19.8,45.597,45.597,45.597,45.597,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,FARMERS,2.0,1,25000.0,1,0,,0,1,0,0,0,1,50,50,825.089,98079,75.6,0.0,0.0,0.0,0.0,0
132,133,1,1,63.159,63.159,63.159,63.159,565.906,565.906,565.906,565.906,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,FARMERS,5.0,1,250000.0,0,0,,0,1,1,1,1,1,100,100,537.326,40320,167.0,0.0,0.0,0.0,0.0,0
133,134,1,1,27.044,27.044,27.044,27.044,132.523,132.523,132.523,132.523,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,NATIONWIDE,5.0,1,25000.0,0,0,,0,0,0,1,1,1,100,100,604.596,19087,167.0,1294.958,7.754,0.0,0.0,1
134,135,2,2,36.809,47.869,47.869,42.339,249.704,382.424,382.424,316.064,0,2,0,1,1,True,2,0,0.0,0,0,0.0,0,OTHER,0.0,1,250000.0,0,1,,0,1,0,2,2,2,25,25,614.574,91928,314.0,0.0,0.0,0.0,0.0,0
135,136,1,1,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1,0,1,0,1,False,1,0,0.0,0,0,0.0,0,PROGRESSIVE,0.0,1,25000.0,0,0,,0,1,0,1,1,1,100,100,583.804,89633,167.0,1278.805,7.658,0.0,0.0,1
136,137,1,1,34.746,34.746,34.746,34.746,224.946,224.946,224.946,224.946,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,ALLSTATE,5.0,1,100000.0,1,1,,0,1,0,1,1,1,250,250,655.664,11234,150.3,0.0,0.0,0.0,0.0,0
137,138,1,1,63.102,63.102,63.102,63.102,565.222,565.222,565.222,565.222,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,0,0,1,1,1,50,50,850.0,22476,120.24,0.0,0.0,0.0,0.0,0
138,139,1,1,52.665,52.665,52.665,52.665,439.985,439.985,439.985,439.985,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,2.0,1,25000.0,0,0,,0,0,0,1,1,1,25,25,678.596,70927,167.0,0.0,0.0,0.0,0.0,0
139,140,2,1,50.119,82.31,82.31,66.215,409.434,795.719,795.719,602.576,0,1,1,1,1,True,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,25000.0,0,0,,0,0,0,0,0,0,100,100,757.862,96391,80.0,0.0,0.0,0.0,0.0,0
140,141,1,2,46.911,46.911,46.911,46.911,370.929,370.929,370.929,370.929,0,0,1,0,1,False,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,1,1,1,1,50,50,771.729,12124,197.6,0.0,0.0,0.0,1.0,0
141,142,1,1,70.953,70.953,70.953,70.953,659.431,659.431,659.431,659.431,0,1,0,0,1,False,1,0,0.0,0,1,1.0,0,PROGRESSIVE,1.0,1,50000.0,0,0,,0,0,0,0,0,0,25,25,785.178,15154,80.0,0.0,0.0,0.0,0.0,0
142,143,1,1,35.499,35.499,35.499,35.499,233.987,233.987,233.987,233.987,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,OTHER,0.5,1,50000.0,0,0,,0,0,0,1,1,1,100,100,642.225,99697,167.0,0.0,0.0,0.0,0.0,0
143,144,1,1,65.453,65.453,65.453,65.453,593.441,593.441,593.441,593.441,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,NATIONWIDE,5.0,1,250000.0,1,0,,0,1,1,1,1,1,25,25,484.542,41568,150.3,0.0,0.0,0.0,0.0,0
144,145,1,1,90.25,90.25,90.25,90.25,890.998,890.998,890.998,890.998,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,0,0,1,1,250,250,588.257,38537,117.0,0.0,0.0,0.0,1.0,0
145,146,1,1,54.982,54.982,54.982,54.982,467.787,467.787,467.787,467.787,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,5.0,1,100000.0,0,0,,0,0,0,0,0,1,25,25,468.755,56335,105.0,0.0,0.0,0.0,0.0,0
146,147,2,1,38.104,44.453,44.453,41.278,265.252,341.431,341.431,303.342,0,2,0,1,1,True,1,0,0.0,0,1,0.5,0,PROGRESSIVE,5.0,1,250000.0,1,1,,0,0,0,0,0,0,100,100,660.35,39663,90.0,0.0,0.0,0.0,0.0,0
147,148,1,1,67.446,67.446,67.446,67.446,617.357,617.357,617.357,617.357,0,0,1,0,1,False,1,0,0.0,0,1,1.0,0,MISSING,,0,,0,0,,0,1,0,1,1,1,250,250,766.617,80672,133.6,0.0,0.0,0.0,0.0,0
148,149,1,1,69.901,69.901,69.901,69.901,646.818,646.818,646.818,646.818,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,25000.0,0,1,,0,1,0,1,1,1,50,50,675.419,50270,167.0,0.0,0.0,0.0,0.0,0
149,150,1,1,29.581,29.581,29.581,29.581,162.97,162.97,162.97,162.97,0,0,1,0,1,False,1,0,0.0,0,1,1.0,0,MISSING,,0,,1,0,,0,0,0,1,1,1,250,250,394.072,98013,180.36,0.0,0.0,0.0,1.0,0
150,151,1,1,24.676,24.676,24.676,24.676,104.111,104.111,104.111,104.111,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,1,0,0,1,25,25,,74203,94.5,0.0,0.0,0.0,0.0,0
151,152,2,3,30.508,62.71,62.71,46.609,174.099,560.515,560.515,367.307,0,0,2,2,0,True,3,0,0.0,0,1,0.5,0,OTHER,5.0,1,25000.0,1,1,,0,3,1,1,1,0,100,100,709.111,51365,231.84,0.0,0.0,0.0,0.0,0
152,153,2,2,58.637,83.431,83.431,71.034,511.647,809.178,809.178,660.412,0,1,1,1,1,True,2,0,0.0,0,0,0.0,0,NATIONWIDE,5.0,1,100000.0,1,1,,0,2,0,1,1,1,25,25,625.024,50270,222.3,0.0,0.0,0.0,0.0,0
153,154,2,3,18.902,54.485,54.485,36.694,34.822,461.825,461.825,248.324,0,1,1,1,1,True,3,0,0.0,0,2,1.0,0,LIBERTY MUTUAL,5.0,1,100000.0,1,0,,0,1,0,2,2,0,100,100,818.216,59004,276.48,0.0,0.0,0.0,0.0,0
154,155,2,3,40.781,75.976,75.976,58.379,297.374,719.717,719.717,508.545,0,2,0,2,0,True,3,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,1,1,1,0,250,250,712.541,37564,257.6,0.0,0.0,0.0,0.0,0
155,156,1,1,21.147,21.147,21.147,21.147,10.957,0.0,0.0,0.0,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,NATIONWIDE,2.0,1,100000.0,1,0,,0,1,0,1,1,1,25,25,585.179,13765,150.3,0.0,0.0,0.0,0.0,0
156,157,1,1,23.899,23.899,23.899,23.899,94.793,94.793,94.793,94.793,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,ALLSTATE,5.0,1,25000.0,1,0,,0,0,0,0,0,0,50,50,,47315,90.0,0.0,0.0,0.0,0.0,0
157,158,2,2,23.387,46.427,46.427,34.907,88.644,365.119,365.119,226.881,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,NATIONWIDE,5.0,1,100000.0,0,1,,0,0,0,1,1,1,25,25,850.0,44475,197.6,0.0,0.0,0.0,0.0,0
158,159,1,1,60.731,60.731,60.731,60.731,498.84,460.907,460.907,460.907,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,5.0,1,25000.0,0,0,,0,0,0,1,1,1,25,25,508.703,35741,167.0,920.273,5.511,0.0,1.0,1
159,160,2,1,21.709,78.89,78.89,50.299,68.509,754.676,754.676,411.592,0,2,0,1,1,True,1,0,0.5,1,0,0.0,0,MISSING,,0,,1,1,,0,0,0,1,1,1,25,25,695.316,59814,150.3,0.0,0.0,0.0,1.0,0
160,161,2,2,49.341,67.2,67.2,58.27,400.089,614.399,614.399,507.244,0,2,0,2,0,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,2,2,1,50,50,850.0,54018,247.2,0.0,0.0,0.0,0.0,0
161,162,1,3,49.622,49.622,49.622,49.622,403.458,403.458,403.458,403.458,0,1,0,0,1,False,3,0,0.0,0,1,1.0,0,MISSING,,0,,0,0,,1,0,0,3,3,0,100,100,708.872,58574,356.8,0.0,0.0,0.0,0.0,0
162,163,1,1,51.501,51.501,51.501,51.501,426.006,426.006,426.006,426.006,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,2.0,1,50000.0,0,0,,0,1,0,1,1,1,25,25,764.721,39952,133.6,0.0,0.0,0.0,0.0,0
163,164,2,2,47.969,55.653,55.653,51.811,383.625,475.842,475.842,429.733,0,1,1,2,0,True,2,0,0.0,0,2,1.0,0,OTHER,2.5,1,250000.0,0,1,,0,1,1,1,2,1,25,25,715.685,88728,207.2,0.0,0.0,0.0,0.0,0
164,165,2,1,48.218,53.55,53.55,50.884,386.615,450.595,450.595,418.605,0,0,2,2,0,True,1,0,0.0,0,0,0.0,0,FARMERS,5.0,1,100000.0,0,1,,0,0,1,1,1,1,100,100,625.576,59814,167.0,0.0,0.0,0.0,0.0,0
165,166,2,1,43.168,66.657,66.657,54.912,326.019,607.881,607.881,466.95,0,0,2,2,0,True,1,0,0.0,0,0,0.0,0,OTHER,1.0,1,250000.0,0,1,,0,0,1,1,1,1,100,100,666.341,87035,167.0,0.0,0.0,0.0,0.0,0
166,167,2,1,43.207,46.948,46.948,45.078,326.482,371.381,371.381,348.932,0,2,0,2,0,True,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,50000.0,1,1,,0,0,1,1,1,1,50,50,656.642,21894,150.3,0.0,0.0,0.0,0.0,0
167,168,2,2,33.903,78.362,78.362,56.132,214.832,748.345,748.345,481.589,0,0,2,2,0,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,1,1,1,1,1,1,50,50,621.627,50270,222.3,0.0,0.0,0.0,0.0,0
168,169,2,1,57.358,60.891,60.891,59.124,433.296,538.69,538.69,485.993,0,1,1,1,1,True,1,0,0.0,0,0,0.0,0,FARMERS,5.0,1,25000.0,1,1,,0,0,0,1,1,1,25,25,606.323,40320,150.3,0.0,0.0,0.0,1.0,0
169,170,1,1,20.817,20.817,20.817,20.817,57.808,57.808,57.808,57.808,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,0,1,1,1,50,50,674.436,37564,150.3,0.0,0.0,0.0,1.0,0
170,171,1,1,65.977,65.977,65.977,65.977,599.725,599.725,599.725,599.725,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,100000.0,0,1,,0,1,1,1,1,1,100,100,629.942,18037,167.0,0.0,0.0,0.0,0.0,0
171,172,1,1,31.104,31.104,31.104,31.104,181.252,181.252,181.252,181.252,0,0,1,1,0,True,1,0,0.0,0,1,1.0,0,NATIONWIDE,3.0,1,50000.0,0,1,,0,0,0,0,0,0,50,50,643.707,25545,100.0,0.0,0.0,0.0,0.0,0
172,173,2,1,46.873,74.992,74.992,60.933,370.479,707.902,707.902,539.191,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,AMERICAN FAMILY,2.0,1,50000.0,0,0,,0,0,0,0,0,0,100,100,,24811,100.0,0.0,0.0,0.0,2.0,0
173,174,1,1,66.118,66.118,66.118,66.118,601.417,601.417,601.417,601.417,0,0,1,0,1,False,0,1,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,0,0,1,1,1,25,25,792.369,56335,120.24,0.0,0.0,0.0,0.0,0
174,175,1,1,17.531,17.531,17.531,17.531,18.377,18.377,18.377,18.377,1,1,0,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,0.0,1,100000.0,0,0,,0,0,0,1,1,1,100,100,755.541,46350,133.6,0.0,0.0,0.0,0.0,0
175,176,2,2,27.093,65.156,65.156,46.125,133.116,589.873,589.873,361.495,0,0,2,2,0,True,2,0,0.0,0,1,0.5,0,ALLSTATE,2.0,1,50000.0,0,1,,0,1,0,2,2,1,25,25,664.318,59814,309.0,0.0,0.0,0.0,0.0,0
176,177,1,1,47.962,47.962,47.962,47.962,383.548,383.548,383.548,383.548,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,1,1,1,1,1,25,25,714.184,88728,120.24,0.0,0.0,0.0,0.0,0
177,178,1,2,31.449,31.449,31.449,31.449,185.387,185.387,185.387,185.387,0,1,0,0,1,False,2,0,0.0,0,0,0.0,0,GEICO,3.0,1,25000.0,0,1,,0,1,0,1,1,1,100,100,,71258,247.0,0.0,0.0,0.0,0.0,0
178,179,2,1,16.0,51.947,51.947,33.973,0.0,431.363,431.363,215.681,1,0,2,2,0,True,1,0,0.0,0,0,0.0,0,ALLSTATE,3.5,1,250000.0,0,0,,0,0,0,1,0,1,25,25,768.027,79528,124.0,0.0,0.0,0.0,0.0,0
179,180,2,1,36.311,87.186,87.186,61.749,243.729,854.238,854.238,548.983,0,1,1,1,1,True,1,0,0.0,0,1,0.5,0,MISSING,,0,,0,1,,0,1,0,0,0,1,25,25,633.956,31675,105.0,0.0,0.0,0.0,0.0,0
180,181,2,2,23.144,51.804,51.804,37.474,85.731,429.645,429.645,257.688,0,0,2,2,0,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,2,0,1,1,1,100,100,634.667,39663,247.0,0.0,0.0,0.0,0.0,0
181,182,2,1,45.419,63.209,63.209,54.314,353.028,566.508,566.508,459.768,0,1,1,2,0,True,1,0,0.0,0,1,0.5,0,MISSING,,0,,0,1,,0,0,1,1,1,1,25,25,671.286,90600,167.0,0.0,0.0,0.0,0.0,0
182,183,1,1,29.02,29.02,29.02,29.02,156.245,156.245,156.245,156.245,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,1,0,1,1,1,25,25,581.101,57650,167.0,0.0,0.0,0.0,0.0,0
183,184,1,1,37.208,37.208,37.208,37.208,254.501,254.501,254.501,254.501,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,100000.0,0,0,,0,0,0,1,1,1,25,25,700.816,69073,133.6,0.0,0.0,0.0,0.0,0
184,185,2,3,59.583,66.723,66.723,63.153,522.991,608.676,608.676,565.833,0,0,2,2,0,True,3,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,3.0,1,25000.0,0,1,,0,0,0,1,1,0,250,250,541.15,83031,322.0,0.0,0.0,0.0,0.0,0
185,186,3,1,27.976,39.727,39.727,47.839,143.708,284.724,284.724,382.07,0,3,0,0,3,False,1,0,0.0,0,0,0.0,0,NATIONWIDE,3.5,1,50000.0,1,1,,0,1,1,1,1,1,100,100,,54018,150.3,0.0,0.0,0.0,0.0,0
186,187,1,1,34.718,34.718,34.718,34.718,224.617,224.617,224.617,224.617,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,GEICO,4.0,1,100000.0,0,0,,0,0,0,0,0,0,250,250,537.376,65789,100.0,0.0,0.0,0.0,1.0,0
187,188,1,1,56.477,56.477,56.477,56.477,485.722,485.722,485.722,485.722,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,1,1,1,50,50,677.406,18037,167.0,0.0,0.0,0.0,0.0,0
188,189,2,1,44.551,69.565,69.565,57.058,342.615,642.777,642.777,492.696,0,0,2,2,0,True,1,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,1.5,1,25000.0,1,0,,0,0,0,1,1,1,50,50,647.08,77542,150.3,0.0,0.0,0.0,1.0,0
189,190,2,2,27.188,60.705,60.705,43.946,134.253,536.455,536.455,335.354,0,1,1,2,0,True,2,0,0.0,0,1,0.5,0,GEICO,2.5,1,100000.0,0,0,,0,0,0,1,1,1,100,100,713.559,91015,197.6,0.0,0.0,0.0,0.0,0
190,191,2,1,16.0,58.068,58.068,37.034,0.0,504.819,504.819,252.409,1,2,0,2,0,True,1,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,0.5,1,50000.0,1,0,,1,0,1,0,0,1,250,250,506.226,87035,94.5,0.0,0.0,0.0,0.0,0
191,192,1,1,32.062,32.062,32.062,32.062,192.747,192.747,192.747,192.747,0,0,1,0,1,False,1,0,0.0,0,0,0.0,1,MISSING,,0,,1,0,,0,0,0,1,1,1,100,100,,74670,150.3,0.0,0.0,1.0,0.0,0
192,193,1,3,68.731,68.731,68.731,68.731,632.772,632.772,632.772,632.772,0,0,1,0,1,False,3,0,0.0,0,0,0.0,0,ALLSTATE,0.0,1,25000.0,0,0,,0,0,0,2,2,0,100,100,699.309,35741,384.0,0.0,0.0,0.0,0.0,0
193,194,1,1,46.709,46.709,46.709,46.709,368.514,368.514,368.514,368.514,0,1,0,1,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,1,1,1,50,50,694.255,10012,167.0,0.0,0.0,0.0,0.0,0
194,195,2,1,44.706,59.269,59.269,51.987,344.474,519.226,519.226,431.85,0,1,1,2,0,True,1,0,0.0,0,1,0.5,0,AMERICAN FAMILY,3.0,1,100000.0,0,1,,0,1,1,1,1,1,100,100,744.365,65789,133.6,0.0,0.0,0.0,1.0,0
195,196,1,1,39.178,39.178,39.178,39.178,278.13,278.13,278.13,278.13,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,1.0,1,100000.0,1,0,,0,0,0,1,1,1,100,100,581.659,44924,150.3,0.0,0.0,0.0,0.0,0
196,197,1,1,45.149,45.149,45.149,45.149,292.841,235.891,235.891,235.891,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,100000.0,1,1,,0,0,0,1,1,1,25,25,773.322,12124,120.24,0.0,0.0,1.0,0.0,0
197,198,1,1,29.02,29.02,29.02,29.02,156.243,156.243,156.243,156.243,0,1,0,1,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,0,0,0,25,25,643.714,17490,100.0,0.0,0.0,0.0,0.0,0
198,199,1,1,62.132,62.132,62.132,62.132,553.587,553.587,553.587,553.587,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,1.0,1,100000.0,1,0,,0,0,0,0,0,0,25,25,726.606,15290,72.0,0.0,0.0,0.0,0.0,0
